11250000,1,
11820000,1,
12000000,1,
13000000,1,
4820000,1,
2500000,1,
1490000,1,
155000,1,
105000,1,
86000000,2,
1000000,1,
11000000,2,
82000000,4,
10000000,1,
3600000,2,
7800000,3,
19025000,4,
30000,1,
26400000,2,
66267224,3,
1309068,1,
10000,1,
50000,1,
25250000,2,
1000000,1,
54000000,4,
59390,1,
53157047,7,
23016000,1,
1800000,1,
20500000,1,
19275000,1,
5600000,1,
36100000,1,
14950000,2,
10150000,7,
43000000,2,
250000,1,
4000000,1,
1500000,1,
20000000,1,
300000,1,
13000000,1,
5000000,1,
100000,1,
57876839,13,
21000000,2,
180000,1,
391655,1,
500000,1,
2600000,4,
100000,1,
10950000,4,
100000,1,
50000000,1,
8601192,5,
7000000,1,
1340000,1,
13000000,1,
22455182,2,
350000,2,
83411,1,
4900000,1,
403210,1,
1000000,1,
173000000,2,
24000000,1,
6539000,1,
17592450,1,
10000000,2,
27125009,2,
1000000,1,
11920530,3,
300000,1,
440000,1,
10500000,3,
51900000,3,
500000,1,
1500000,1,
8300000,2,
250000,1,
32500000,2,
1753250,2,
1000000,1,
1000000,1,
1150000,1,
1200000,1,
1220000,1,
1550000,1,
1550000,1,
200000,1,
22000000,1,
100000,1,
6000000,2,
2250000,1,
9738117,1,
20000,1,
11000000,2,
54000000,3,
253000,1,
12000000,1,
5000000,1,
14500000,3,
7032007,1,
17500,1,
114000000,2,
30000,1,
100000,1,
2793000,6,
2184000,2,
41000000,3,
4100000,1,
10000000,1,
1043775,1,
100000,1,
10100000,2,
340000,1,
5260109,1,
8500000,1,
130000,1,
455000,1,
1200000,1,
1200000,1,
21591233,4,
71700000,5,
257000,3,
16500000,5,
29600,1,
38190236,2,
500000,1,
750000,1,
2782500,3,
2108749,1,
240000,1,
2250000,2,
3000000,1,
50000,1,
4500000,1,
3964019,1,
10201670,2,
500000,1,
107016021,4,
125000,1,
20000,2,
200000,1,
8000000,1,
650000,1,
16000000,3,
72502924,4,
475000,3,
81439,2,
250000,1,
50000000,1,
500000,1,
1150000,1,
4100000,2,
12703000,4,
8000000,2,
4706640,2,
75000000,1,
509656,1,
1870090,1,
4000000,1,
1750000,1,
45000000,3,
41000000,2,
1200000,1,
156240,1,
4500000,2,
13500000,3,
6775000,3,
15000000,1,
5000000,1,
175000,1,
5450000,2,
12989,1,
18885,2,
4757461,2,
500000,1,
2000000,1,
8000000,1,
13700000,1,
8258160,1,
15200000,1,
350000,1,
432500,1,
3000000,1,
13800000,3,
1400000,3,
775000,1,
30000,2,
250000,1,
3000000,1,
1500000,1,
1000000,1,
80000000,1,
7250000,3,
99997,1,
11000000,1,
2515000,3,
32500000,3,
1265000,1,
48000000,3,
1000000,1,
1715000,3,
11000000,1,
31000000,1,
12000000,1,
6500000,1,
630760,2,
5165987,2,
40000000,1,
36000000,1,
17000000,1,
250000,1,
47500,1,
6510445,2,
2000000,1,
16000000,1,
15500000,1,
15000000,1,
63000000,1,
35000000,2,
34060000,1,
34000000,1,
32000000,1,
31500000,1,
21850000,1,
8380000,4,
5500000,3,
36798750,4,
1000000,1,
12000000,1,
15910140,1,
450000,2,
21000000,1,
25482000,2,
11500000,1,
11200000,1,
10060000,1,
673400,1,
19700000,1,
119900000,9,
5100000,2,
3800000,4,
18000000,2,
16000000,1,
20500000,2,
425000,1,
2200000,2,
22800000,2,
300000,1,
21000000,1,
325999,1,
3873000,2,
95584,2,
11000000,2,
300000,1,
100000000,1,
10020000,1,
20105315,5,
15000000,1,
10000000,1,
388500,1,
15000000,1,
14000000,1,
14000000,1,
8500000,1,
13330000,1,
200000,1,
13200000,1,
13000000,1,
100000,1,
7000000,1,
12000000,1,
12000000,1,
12000000,1,
35265,1,
3159200,2,
6000000,1,
2100000,1,
3500000,2,
5400000,1,
38000000,1,
8000000,1,
7500000,1,
8050000,3,
12000000,1,
12000000,1,
7000000,1,
27000000,2,
11700000,1,
11500000,1,
737630,2,
15350000,3,
11000000,1,
23150000,3,
149167,1,
19250000,3,
120000,4,
2500000,1,
3000000,1,
250000,1,
1565000,2,
35000000,1,
9000000,1,
5740000,1,
3000000,1,
2400000,1,
1800000,1,
1794902,1,
100000,2,
5710000,2,
2723900,2,
590000,1,
10510000,1,
368000,1,
620969,1,
10000000,1,
10000000,1,
10000000,1,
6270000,2,
2126485,5,
16190000,2,
4200000,1,
50000,1,
1800000,2,
350000,3,
1200000,1,
1899999,2,
20000000,1,
5700000,1,
35400000,1,
13670037,3,
30839996,2,
15000000,2,
3770000,1,
24075206,2,
10000000,1,
10000000,1,
10000000,1,
14000000,2,
1350000,1,
14000000,2,
1300000,3,
730000,4,
500000,1,
3750000,2,
350000,1,
8750000,1,
8700000,1,
8500000,1,
8300000,1,
8200000,1,
8000000,1,
8000000,1,
183498,1,
8000000,1,
7000000,1,
7000000,1,
26600000,4,
7000000,1,
10000000,2,
7000000,1,
7000000,1,
1052870,9,
4209381,1,
500000,1,
42275000,6,
15800000,1,
25800000,1,
3100000,1,
1650000,3,
3932929,2,
6300000,2,
59705235,3,
2000000,1,
843351,1,
6700000,1,
8252331,3,
6400000,1,
6200000,1,
6200000,1,
6000000,1,
250000,1,
4000000,1,
6000000,1,
6000000,1,
7000000,1,
14000000,3,
85097364,3,
1728000,8,
16000000,1,
8200000,1,
30000000,1,
15000,1,
28000,1,
7000000,1,
7000000,3,
6000000,1,
1514605,3,
400000,1,
6000000,1,
6000000,1,
6000000,1,
100000,1,
92000000,2,
6000000,1,
6000000,1,
5860000,1,
6312000,2,
2000000,2,
1475000,4,
700000,3,
562500000,6,
2695400,1,
6250000,2,
5400000,1,
5280000,1,
1000000,1,
10820000,4,
5000000,1,
692850,1,
5000000,1,
5000000,1,
5000000,1,
14000000,1,
14000000,3,
1000000,1,
19749079,3,
5500000,3,
1200000,1,
18500000,4,
30000000,1,
8163000,3,
1900000,2,
700000,1,
470000,1,
385980,1,
584441,2,
504210,1,
5000000,1,
25100000,2,
5000000,1,
2600000,2,
5000000,1,
5000000,1,
5000000,1,
750000,2,
5000000,1,
5117500,2,
20400000,4,
4500000,1,
44208000,1,
16500000,3,
6199900,2,
4125000,1,
4000000,1,
4000000,1,
675150,3,
38500000,3,
1000000,2,
500000,1,
50000000,1,
44400000,2,
5000000,1,
150000,1,
245856468,6,
4000000,1,
150000,2,
4000000,1,
4000000,1,
3960000,1,
3850000,1,
6892400,3,
75500000,7,
350000,1,
300000,2,
3760000,1,
3550000,1,
6954965,1,
5800000,2,
618000,2,
900000,1,
100000,1,
1000000,1,
23500000,2,
3500000,1,
3500000,1,
3400000,1,
3700000,1,
10000000,1,
4100000,1,
6000000,1,
3070000,1,
3000000,1,
3000000,1,
4400000,2,
3000000,1,
3000000,1,
2690000,1,
163749,1,
21000,1,
2500000,1,
2500000,1,
2500000,1,
11734330,6,
9600000,2,
4200000,1,
43400000,3,
100000,1,
155000000,2,
2050000,2,
5100000,1,
69000000,1,
4000000,1,
1308754,1,
340967,1,
500000,1,
60000000,1,
1307617,2,
405529,1,
2400000,1,
6340000,2,
2300000,1,
300000,2,
885000,2,
6000000,1,
516000,2,
2400000,1,
10000000,2,
6658591,3,
20000,1,
15819454,3,
4213350,3,
60000,1,
40800000,5,
500000,1,
37565000,4,
3500000,3,
126000000,1,
33000000,1,
15000000,5,
785000,2,
67992742,4,
14000000,1,
7373000,2,
15000,1,
129040,1,
600000,2,
2190000,1,
2000000,1,
2100000,1,
16900000,3,
1100000,2,
2000000,1,
500000,1,
1500000,1,
37000000,3,
50000,1,
10000,1,
34250000,3,
2414980,2,
20729937,6,
2400000,2,
8850000,2,
30000000,1,
1451000000,9,
830000,1,
3369151,2,
36300000,3,
2000000,1,
2000000,1,
2000000,1,
1359394,1,
2000000,1,
2880000,2,
1770000,1,
1000000,1,
1760000,1,
1510000,1,
100000,1,
1500000,1,
1300000,1,
1300000,1,
1300000,1,
1220000,1,
1500000,1,
1210000,1,
1170000,1,
1100000,1,
1020000,1,
1020000,1,
1000000,1,
17800000,3,
290000,1,
200000,1,
25000000,1,
10500000,2,
27700000,2,
800000,1,
6500000,3,
9000002,1,
4943764,3,
69830,1,
6011728,3,
8114600,2,
5000000,3,
960000,1,
726950,1,
10594574,3,
1000000,1,
845000,1,
808000,1,
790000,1,
789000,1,
750000,1,
750000,1,
454575,1,
3450000,3,
720000,1,
495440,1,
620000,1,
592000,1,
500000,1,
500000,1,
500000,1,
500000,1,
5479600,1,
457000,1,
218000,2,
3200000,1,
2100000,1,
5000000,1,
200000,1,
13000000,2,
2800000,1,
7500000,2,
19839650,3,
10000,1,
250000,1,
25000,1,
20000000,1,
3100000,1,
1700000,2,
6452961,1,
85000,1,
9000000,2,
1000000,1,
450000,1,
390000,1,
300000,1,
200000,1,
177000,1,
109000,1,
750000,1,
20900000,5,
8100000,2,
932413,1,
18000000,2,
1500000,1,
100000000,1,
6800000,1,
41000,3,
32810000,3,
277120,1,
15000000,3,
6000000,2,
7500000,2,
2316062,1,
1000000,1,
368500000,2,
2000000,1,
26696495,1,
12000000,1,
27500000,1,
4230300,1,
166678,1,
149074,1,
700000,1,
5500000,2,
275759,1,
33000000,4,
11000000,2,
522000000,3,
5700000,2,
774895,1,
2817800,2,
145390,2,
10795700,3,
8000000,1,
4000000,1,
932783,1,
457590,1,
2692000,1,
200000,1,
35800000,2,
500000,1,
95000,1,
1000000,1,
20000000,1,
15000000,1,
172500,3,
14270000,1,
48000000,3,
517474,3,
560001,3,
1050000,3,
24100000,4,
5000000,1,
61500000,2,
11900000,2,
3400000,1,
3000000,1,
2500000,1,
419500,2,
32606439,2,
14500000,1,
17498000,1,
19600000,2,
600000,1,
7500000,1,
41000000,5,
2630000,1,
2570000,1,
1950000,1,
1340000,1,
1310000,1,
403729,1,
7280000,5,
50000000,2,
688530,2,
9500000,2,
20000000,1,
500000,1,
20000000,2,
23522600,3,
13500000,2,
28793158,3,
20000000,1,
800000,2,
450000,2,
3500000,1,
15000000,2,
10000000,1,
8600000,1,
8830000,1,
5810000,1,
1020000,1,
6300000,1,
1000000,1,
674000,1,
583000,1,
13800000,2,
24000,1,
11000,1,
5906548,1,
7500000,2,
5650000,1,
6000000,1,
2591800,1,
1699790,3,
1230000,1,
12000,1,
21649850,2,
2600000,1,
56250000,2,
6950000,2,
260000,1,
24000000,1,
10000000,1,
5127090,1,
26140000,4,
15000000,1,
31551896,2,
5239600,1,
1050000,1,
1000000,1,
440000,1,
78000,1,
33000000,1,
20000000,2,
800000,1,
19250000,3,
250000,1,
5000000,1,
33250000,3,
2000000,1,
58000000,4,
610000,2,
11373300,1,
5500000,1,
5530000,1,
570966,1,
3750000,1,
3000000,1,
2000000,1,
2290000,1,
250000,2,
1255957,2,
100000,1,
2200000,1,
1940000,1,
1670000,1,
1500000,1,
1067276,2,
8899100,1,
932783,1,
70500000,3,
750566,1,
1340000,2,
1109160,1,
4900000,2,
7000000,1,
3272210,1,
1100000,1,
30400000,1,
15000000,1,
10198952,1,
4000000,1,
3950000,1,
4892315,3,
100000,1,
3000000,1,
59700,4,
12000,3,
10000000,1,
10000000,1,
8990800,1,
7350000,1,
6190000,1,
6000000,1,
1300000,1,
660000,2,
18442000,4,
1577460,2,
453000,1,
394842,1,
378901,1,
322000,1,
200000,1,
194000,1,
6000000,1,
50000,1,
129690,1,
3000000,1,
1636120,1,
500000,1,
532000,2,
1200000,1,
2000000,1,
956411,1,
5848920,1,
25000000,1,
14000000,1,
900728,1,
20132555,3,
5332740,1,
700000,1,
5000000,1,
4300000,1,
2069674,3,
1227418,3,
700000,2,
3000000,1,
9523,1,
16000000,1,
20000000,1,
14907283,3,
10500000,4,
250000,1,
3000000,1,
4775000,2,
3660720,1,
3180000,1,
3000000,1,
6200000,1,
2230000,1,
1000,1,
130000,1,
3175200,3,
1000000,1,
401201,1,
11500000,1,
246700000,7,
22300000,3,
6788958,2,
248000000,2,
3840000,2,
1440000,1,
18741270,3,
33500000,2,
20000000,1,
10000000,1,
261560,1,
1867970,1,
17950000,3,
1750000,2,
2000000,1,
14500000,5,
505000,1,
1100000,1,
1200000,1,
1750000,1,
11000000,2,
700000,1,
139260,1,
2500000,2,
5968977,2,
5000000,1,
10000000,2,
100000000,1,
100000,1,
1000,1,
19000000,2,
4500000,1,
5000,1,
90000,2,
4807850,2,
100000,1,
3700000,1,
21000000,1,
97000000,3,
7500000,1,
37539900,5,
1010000,1,
1327462,1,
658000,1,
510000,1,
250000,1,
243000,1,
3710000,1,
3240000,1,
120000,1,
1025000,2,
2876969,6,
1300000,1,
16000000,1,
10200000,3,
50000000,4,
16700000,2,
7200000,1,
20000000,1,
27834000,1,
10000000,1,
10000000,1,
11200000,1,
103000000,4,
871189,3,
3000000,1,
1000000,1,
42000000,3,
46087662,6,
4499250,1,
25824256,4,
24700000,5,
3202883,2,
10607806,3,
79440000,3,
20604685,2,
2300000,5,
1840000,2,
1334600,3,
6063787,3,
1490000,1,
1300000,1,
44500000,5,
1300000,1,
21300000,2,
2000000,1,
20000,1,
5000000,1,
1000000,1,
120250000,5,
3500000,2,
2000000,1,
23169587,3,
5000000,1,
50000000,1,
3170000,4,
4700000,2,
1350000,2,
67600000,7,
8000000,2,
200430,1,
700000,1,
651000,1,
783604,2,
278767,1,
236000,1,
55000000,2,
4169000,2,
1000000,1,
200000,1,
5000000,1,
800000,2,
48600000,3,
500000,1,
20000,1,
20000000,1,
34800000,1,
736050,1,
74584,1,
369311,2,
2900000,1,
6750000,1,
4300000,2,
31490,1,
4650000,2,
200000,1,
791080,2,
2866335,3,
6000000,1,
400000,2,
50000,1,
2200000,1,
41300000,3,
644693,1,
7900000,3,
25500100,3,
1093493,2,
2300000,2,
500000,1,
7000000,1,
3000000,1,
1854110,2,
88615600,2,
28100000,3,
36300000,2,
2100000,3,
2500000,1,
180000,1,
4500000,1,
300000,1,
4650000,3,
80000000,3,
1330000,2,
1285623,1,
500000,1,
1200000,1,
1600000,1,
70000000,4,
5000000,1,
80500000,5,
1500000,1,
4500000,2,
48000000,1,
8500000,3,
2000000,1,
870000,1,
8000000,3,
10000003,5,
11900000,6,
1100000,1,
16250000,2,
600000,1,
5000000,1,
4600000,1,
1700000,2,
134102,2,
37600000,5,
2082200,3,
12000000,2,
6230899,3,
2200000,2,
57450000,4,
6405539,1,
3500000,2,
20500000,3,
2000000,1,
2600000,1,
21474966,4,
18500000,1,
170000,1,
21000000,1,
9000000,4,
150000,1,
12050840,4,
76805032,5,
3500,1,
2000000,2,
2800000,2,
390000,1,
190000,2,
875000,1,
13000000,1,
584988,1,
1650000,1,
4144400,2,
55000000,2,
23000000,1,
300000,1,
50000,2,
27100000,4,
550000,1,
2500,1,
500000,1,
7700000,2,
1600000,1,
425000,1,
1204650,1,
40000,2,
7117650,2,
2000019,1,
2000000,1,
250000,1,
355000,2,
3000000,1,
11500000,2,
1960000,1,
14116150,1,
2500000,1,
40000,1,
1950000,2,
75000000,4,
50000000,1,
24589183,6,
625000,1,
4500000,2,
114000,1,
14069222,3,
1500000,1,
1500000,2,
12700000,1,
28306479,2,
60000,1,
13500000,5,
400000,1,
12000000,4,
2000000,1,
1000000,1,
19341550,1,
7000000,2,
5846400,1,
5000000,1,
4531915,1,
2300000,1,
23000000,3,
6030000,2,
13115,1,
180000,1,
811269,2,
340525,1,
37000000,3,
1400000,1,
3500000,1,
26800000,2,
850000,2,
736050,1,
8067250,1,
400000,1,
1100,1,
100000,1,
817954,2,
710000,2,
880530,1,
1030000,1,
1408405,1,
1000000,1,
525000,1,
29972500,3,
800000,2,
2057820,2,
290740,1,
6700000,3,
2000000,1,
5258400,2,
14400000,1,
129375000,1,
25000000,2,
3500000,1,
1000000,1,
72360,2,
9850000,3,
2160000,3,
81305700,2,
500000,1,
35000000,1,
9000000,1,
500000,1,
6500000,1,
25000,1,
640000,4,
27000000,1,
1000000,1,
3190000,1,
1500000,1,
11500000,2,
128091316,9,
6000000,2,
70000,1,
3255239,1,
21000000,2,
4570840,1,
3500000,2,
68850000,5,
110000,1,
472617,1,
175000,1,
250000,1,
197550,1,
5600000,2,
22250000,4,
845000000,9,
9350000,1,
170466,1,
10000000,1,
22750000,3,
150000,1,
7000000,1,
9000000,2,
25996,1,
20000,1,
19311,1,
300000,1,
4020000,2,
36940188,3,
1290000,1,
300000,1,
1520000,1,
12400000,2,
1910000,1,
2682400,1,
7250000,1,
20000000,2,
2000000,1,
1000000,1,
4517000,4,
75000000,1,
9560000,3,
6783008,2,
1218632,1,
14300000,2,
6000000,2,
1300000,2,
58000000,1,
150000,1,
101000,2,
26390819,7,
420000,1,
20000,2,
46000000,1,
666582,1,
1600000,1,
15107000,2,
5800000,2,
24300000,2,
20000,1,
1500000,1,
250000,1,
6000000,1,
20000000,1,
7000000,2,
2500001,1,
41460000,3,
1000000,1,
123437465,7,
9350000,4,
1400000,1,
512000,1,
7000000,1,
31000,1,
1250000,1,
96506,1,
129590,1,
1550000,2,
450000,1,
7125000,2,
1600000,1,
1680511,1,
3155253,1,
28300000,3,
770000,2,
13100000,3,
9940,1,
500000,1,
1000000,1,
1300000,2,
168000,1,
260000,3,
3100000,3,
19097622,2,
1700000,1,
10877666,1,
39750000,4,
2675997,1,
420000,1,
9000000,2,
3613410,3,
30000000,1,
852115,1,
2250000,2,
500000,1,
1000000,1,
2500000,2,
12500012,3,
2360000,1,
2687000,1,
3060000,1,
1000000,1,
7134227,5,
2250000,1,
3724994,1,
200000,1,
5298500,5,
5160800,1,
830003,4,
22000000,1,
6500000,2,
22500000,4,
500000,1,
6289541,1,
254220,1,
800000,1,
500000,2,
25000,1,
25869739,6,
687500,2,
4902818,1,
5000000,1,
292385,2,
6500000,2,
1500000,1,
10590400,1,
50000,1,
6000000,1,
20050000,3,
1460500,3,
1400000,1,
1200000,1,
135160,2,
27085687,2,
1215000,3,
3400000,1,
8500000,1,
57552021,4,
800000,1,
46917574,3,
400000,1,
6417000,2,
2916500,3,
10000000,1,
4500000,2,
500000,1,
1000,1,
2650000,2,
25000,1,
994490,1,
12500000,1,
2400000000,1,
10234400,2,
6000000,2,
4000000,2,
4420000,4,
22000,1,
100000,2,
6179090,1,
110000,2,
27509998,2,
2574556,1,
93000000,3,
201400,2,
310000,3,
5500000,2,
2400000,1,
13147000,1,
345000,1,
11000000,1,
13250001,2,
70900000,3,
2800000,4,
31209,1,
12060066,2,
250000,1,
14000000,2,
15839694,1,
1900000,1,
155019998,10,
3600000,1,
12200000,4,
700000,1,
23857750,5,
26294000,1,
3107303,1,
58500001,5,
115000,1,
26517500,2,
30000,1,
15000000,1,
2000000,1,
26370000,2,
10000000,1,
65000000,2,
100000,1,
3400000,1,
4480000,1,
735000,1,
150000,1,
28200000,2,
750000,1,
10000000,1,
4500000,3,
24557478,4,
85000,1,
1000000,1,
653200,1,
500000,1,
347000000,4,
10000000,1,
40664199,7,
19000000,2,
3050000,1,
5425636,5,
565000,1,
53000000,4,
28500000,4,
41500019,4,
225000,1,
3500000,1,
18299994,4,
32750000,2,
3000,1,
5820307,1,
1200000,1,
300000,1,
734650,2,
2212000,2,
21950000,2,
3500000,2,
1010000,1,
1150000,1,
3000000,1,
3176478,1,
5120000,3,
1775000,3,
6500000,1,
25000,2,
1100000000,2,
2435000,2,
11000000,1,
20000,1,
1000000,1,
3500000,1,
4650000,2,
2500000,1,
7720000,2,
1585419,1,
144060,1,
1000050,1,
4000000,1,
40000000,1,
40000000,1,
2233120,1,
20200000,2,
9544343,2,
4420000,5,
1000000,1,
14456000,4,
8000000,1,
250000,1,
664000,1,
30200000,1,
4700000,2,
1098900,1,
90000000,1,
160000,2,
500000,1,
12000000,2,
96200000,3,
1000000,1,
48668666,5,
13500000,4,
7500000,2,
1500,1,
10000000,1,
50000,1,
1500000,1,
1100000,1,
858800,1,
2000000,1,
250000,1,
6077370,1,
100000,1,
4960000,4,
1000000,1,
3000000,1,
9500000,1,
2510000,3,
3000000,2,
25000,1,
1345000,2,
25000,1,
32179985,4,
30000000,1,
33000000,1,
4000000,1,
500000,1,
7000000,2,
75000,1,
7000,1,
31000000,4,
250000,1,
200000,1,
75000,1,
700000,1,
38930000,2,
5900000,2,
500000,1,
27000,1,
500000,1,
5705000,3,
14780214,4,
1250000,1,
45986081,7,
138235500,2,
9400000,3,
2600000,1,
1500000,1,
7550000,3,
200000,1,
1500000,1,
21693684,4,
150000,2,
500000,1,
1200000,1,
277900,2,
1360000,2,
100000,1,
297151,1,
76750000,4,
6000000,1,
7747010,1,
55000000,2,
8586808,3,
22000000,2,
100000,2,
126500000,1,
10000,1,
550000,1,
4200000,1,
10881448,5,
250000,1,
7700000,1,
1300000,2,
3000000,1,
370200,2,
29000000,2,
300000,1,
4000000,3,
67000000,4,
4600000,1,
1450000,2,
1525000,2,
17191,1,
4000000,1,
87800000,5,
22500000,1,
10000000,1,
466323,6,
10000000,1,
500000,1,
40000000,1,
55000,1,
960000,1,
2099590,2,
1500000,1,
12700000,3,
4600000,2,
4200000,1,
9356180,2,
9751048,3,
5900000,1,
20200000,3,
9900000,2,
200000,1,
26252441,4,
50000000,3,
1000000,1,
46819000,2,
90965180,5,
39500000,4,
101385000,2,
40800000,3,
8000000,2,
10450000,2,
1963650,1,
1400000,1,
8000000,1,
14424979,2,
11927400,3,
18000000,1,
25000,1,
6800000,2,
14699973,4,
250000,1,
260000000,1,
1000000,1,
1000000,1,
1000000,1,
600000,1,
250000,1,
50000,1,
6000000,2,
1000000,1,
3000000,2,
500000,1,
143750000,1,
35700353,5,
500000,1,
1600000,1,
11653200,1,
140000,3,
145393366,3,
1200000,1,
85000,2,
56000000,3,
2649997,3,
100000,1,
86548,1,
7200000,1,
21089000,2,
2000000,2,
3237000,1,
200500,2,
39300000,4,
67700000,1,
646500,1,
825000,1,
6360000,2,
8200000,2,
1250000,1,
2000000,1,
1018000,3,
2762203,3,
120000,1,
100000,1,
867685,1,
31700309,1,
1500000,1,
2330000,1,
1117000,4,
5662500,2,
1200000,2,
90000000,2,
1340000,1,
22199985,2,
4751640,1,
1000000,1,
9900000,3,
500000,1,
4000000,2,
5000000,1,
2000000,1,
4768655,1,
4600000,3,
55000,1,
4800000,1,
5600000,3,
7494980,2,
1500000,1,
30000,1,
1500000,1,
1165095,3,
6000000,1,
900000,1,
12000000,2,
1780000,2,
700000,2,
155000000,1,
3450000,2,
12258618,4,
29800000,1,
11400000,3,
3000000,3,
300000,1,
10000000,2,
7000000,1,
500000,2,
350000,1,
200000,1,
30000000,1,
60000000,1,
